,defBodySigStrikeAccuracy,defBodySigStrikeAttemped,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttemped,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttemped,defDistanceSigStrikeSuccessful,defGroundSigStrikeAccuracy,defGroundSigStrikeAttemped,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttemped,defHeadSigStrikeSuccessful,defKnockdowns,defLegSigStrikeAccuracy,defLegSigStrikeAttemped,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAttempted,defTakedownAttempted,defTakedownSuccessful,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,offBodySigStrikeAccuracy,offBodySigStrikeAttemped,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttemped,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttemped,offDistanceSigStrikeSuccessful,offGroundSigStrikeAccuracy,offGroundSigStrikeAttemped,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttemped,offHeadSigStrikeSuccessful,offKnockdowns,offLegSigStrikeAccuracy,offLegSigStrikeAttemped,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAttempted,offTakedownAttempted,offTakedownSuccessful,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,score
dab02684-6f99-4fa6-ad4d-c4cb21b58e6b,1.0,2.0,2.0,0.0,0.0,0.0,0.4583333333333333,24.0,11.0,1.0,3.0,3.0,0.5217391304347826,23.0,12.0,1,0.0,2.0,0.0,0,0,0,0,0,0.5185185185185185,27,14,0.6666666666666666,6.0,4.0,0.0,0.0,0.0,0.4375,16.0,7.0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0,0.0,1.0,0.0,0,0,0,0,0,0.4375,16,7,-7.0
60f06ac3-2d1b-4528-be5e-7939d0619acb,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,2.0,0.0,0.0,0.0,0.4,5.0,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,3.0,0.0,0.0,0.0,0.5,4.0,2.0,0,1.0,1.0,1.0,2,0,1,1,1,0.7272727272727273,11,8,7.0
383a1a39-9d45-4368-b590-c10654396962,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,3.0,0.0,0.0,0.0,0.5,4.0,2.0,0,1.0,1.0,1.0,2,0,1,1,1,0.7272727272727273,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.0,2.0,0.0,0.0,0.0,0.4,5.0,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.3333333333333333,6,2,-7.0
6e32d4de-8071-4ef1-ad6a-c6ffbe9f43e8,0.5,4.0,2.0,1.0,5.0,5.0,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.25,4.0,1.0,0,1.0,4.0,4.0,0,0,0,0,0,0.6875,16,11,0.8888888888888888,18.0,16.0,0.85,20.0,17.0,0.4,10.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0,1.0,5.0,5.0,0,0,0,3,0,0.8070175438596491,57,46,3.0
2db07418-2835-40ef-9c7f-1c1601f62ed9,0.5,6.0,3.0,1.0,1.0,1.0,0.32,25.0,8.0,0.0,0.0,0.0,0.125,16.0,2.0,0,1.0,4.0,4.0,0,0,0,0,0,0.4375,32,14,0.8333333333333334,18.0,15.0,0.6666666666666666,9.0,6.0,0.5915492957746479,71.0,42.0,0.0,0.0,0.0,0.40425531914893614,47.0,19.0,0,0.9333333333333333,15.0,14.0,0,0,0,2,0,0.6097560975609756,82,50,3.0
db7d8f0c-52ee-425e-babf-fa9046daba5c,0.3333333333333333,6.0,2.0,1.0,1.0,1.0,0.15555555555555556,45.0,7.0,0.0,0.0,0.0,0.1282051282051282,39.0,5.0,0,1.0,1.0,1.0,1,0,0,0,0,0.22448979591836735,49,11,0.5333333333333333,15.0,8.0,0.0,0.0,0.0,0.47692307692307695,65.0,31.0,1.0,1.0,1.0,0.40476190476190477,42.0,17.0,0,0.7777777777777778,9.0,7.0,0,0,0,2,0,0.4925373134328358,67,33,3.0
cd3750ac-f5db-4fde-91f1-87004d8d3089,0.8888888888888888,18.0,16.0,0.85,20.0,17.0,0.4,10.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0,1.0,5.0,5.0,0,0,0,3,0,0.8070175438596491,57,46,0.5,4.0,2.0,1.0,5.0,5.0,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.25,4.0,1.0,0,1.0,4.0,4.0,0,0,0,0,0,0.6875,16,11,-3.0
cc2183d0-9647-49bf-bbc1-4637b5fbc6c1,0.8333333333333334,18.0,15.0,0.6666666666666666,9.0,6.0,0.5915492957746479,71.0,42.0,0.0,0.0,0.0,0.40425531914893614,47.0,19.0,0,0.9333333333333333,15.0,14.0,0,0,0,2,0,0.6097560975609756,82,50,0.5,6.0,3.0,1.0,1.0,1.0,0.32,25.0,8.0,0.0,0.0,0.0,0.125,16.0,2.0,0,1.0,4.0,4.0,0,0,0,0,0,0.4375,32,14,-3.0
3e5a8795-145c-4828-b444-352cb2405617,0.5333333333333333,15.0,8.0,0.0,0.0,0.0,0.47692307692307695,65.0,31.0,1.0,1.0,1.0,0.40476190476190477,42.0,17.0,0,0.7777777777777778,9.0,7.0,0,0,0,2,0,0.4925373134328358,67,33,0.3333333333333333,6.0,2.0,1.0,1.0,1.0,0.15555555555555556,45.0,7.0,0.0,0.0,0.0,0.1282051282051282,39.0,5.0,0,1.0,1.0,1.0,1,0,0,0,0,0.22448979591836735,49,11,-3.0
be3b938c-673f-483e-8f64-fea69ecc72d6,0.7142857142857143,7.0,5.0,0.5,2.0,1.0,0.34782608695652173,46.0,16.0,0.0,0.0,0.0,0.275,40.0,11.0,0,1.0,1.0,1.0,0,0,0,0,0,0.42592592592592593,54,23,0.875,8.0,7.0,1.0,1.0,1.0,0.5,44.0,22.0,0.0,0.0,0.0,0.4,35.0,14.0,0,1.0,2.0,2.0,1,0,1,5,2,0.5111111111111111,45,23,3.0
8a15d3c2-1487-4d60-b636-d29ef39ec7a9,0.7777777777777778,9.0,7.0,1.0,6.0,6.0,0.4634146341463415,41.0,19.0,1.0,7.0,7.0,0.5555555555555556,45.0,25.0,0,0.0,0.0,0.0,0,0,0,0,0,0.6615384615384615,65,43,1.0,2.0,2.0,0.0,0.0,0.0,0.47058823529411764,34.0,16.0,0.0,0.0,0.0,0.4375,32.0,14.0,0,0.0,0.0,0.0,0,0,0,6,1,0.5,36,18,-3.0
5cb1d6b5-ff4d-4e93-b44a-518e0bb3842f,0.2,5.0,1.0,0.0,0.0,0.0,0.25,20.0,5.0,0.0,0.0,0.0,0.21428571428571427,14.0,3.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5263157894736842,38,20,0.875,8.0,7.0,0.9375,16.0,15.0,0.6296296296296297,27.0,17.0,0.0,0.0,0.0,0.5238095238095238,21.0,11.0,0,1.0,14.0,14.0,1,0,0,8,2,0.7755102040816326,49,38,3.0
dc4ef7ab-cc16-4e5c-bc5b-1901c580b530,0.875,8.0,7.0,0.9375,16.0,15.0,0.6296296296296297,27.0,17.0,0.0,0.0,0.0,0.5238095238095238,21.0,11.0,0,1.0,14.0,14.0,1,0,0,8,2,0.7755102040816326,49,38,0.2,5.0,1.0,0.0,0.0,0.0,0.25,20.0,5.0,0.0,0.0,0.0,0.21428571428571427,14.0,3.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5263157894736842,38,20,-3.0
6442a8cc-764e-4e15-ba01-fa03f349c50e,0.875,8.0,7.0,1.0,1.0,1.0,0.5,44.0,22.0,0.0,0.0,0.0,0.4,35.0,14.0,0,1.0,2.0,2.0,1,0,1,5,2,0.5111111111111111,45,23,0.7142857142857143,7.0,5.0,0.5,2.0,1.0,0.34782608695652173,46.0,16.0,0.0,0.0,0.0,0.275,40.0,11.0,0,1.0,1.0,1.0,0,0,0,0,0,0.42592592592592593,54,23,-3.0
acec5474-a84d-44d3-8757-ab4ed03d4b9d,1.0,2.0,2.0,0.0,0.0,0.0,0.47058823529411764,34.0,16.0,0.0,0.0,0.0,0.4375,32.0,14.0,0,0.0,0.0,0.0,0,0,0,6,1,0.5,36,18,0.7777777777777778,9.0,7.0,1.0,6.0,6.0,0.4634146341463415,41.0,19.0,1.0,7.0,7.0,0.5555555555555556,45.0,25.0,0,0.0,0.0,0.0,0,0,0,0,0,0.6615384615384615,65,43,3.0
9540b743-71b0-4aec-ac84-a444a2fdeac1,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.4230769230769231,52.0,22.0,0.0,0.0,0.0,0.3157894736842105,38.0,12.0,0,0.7272727272727273,11.0,8.0,0,0,0,0,0,0.4230769230769231,52,22,0.7,10.0,7.0,0.0,2.0,0.0,0.45901639344262296,61.0,28.0,0.0,0.0,0.0,0.3333333333333333,45.0,15.0,0,0.75,8.0,6.0,0,0,0,3,0,0.4444444444444444,63,28,3.0
c157f0f5-fbe4-48c0-b98b-ffe0c7a38d47,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,0.4,65.0,26.0,0.0,0.0,0.0,0.29411764705882354,51.0,15.0,0,0.8333333333333334,12.0,10.0,0,0,0,0,0,0.4090909090909091,66,27,0.6666666666666666,3.0,2.0,0.0,1.0,0.0,0.3333333333333333,66.0,22.0,0.0,0.0,0.0,0.2807017543859649,57.0,16.0,0,0.5714285714285714,7.0,4.0,0,0,0,1,0,0.3283582089552239,67,22,-3.0
01d1cedc-f92a-4af7-b4ce-3ced1f993d28,1.0,2.0,2.0,0.0,0.0,0.0,0.41379310344827586,58.0,24.0,0.0,0.0,0.0,0.2978723404255319,47.0,14.0,0,0.8888888888888888,9.0,8.0,0,0,0,0,0,0.4067796610169492,59,24,0.7272727272727273,11.0,8.0,1.0,3.0,3.0,0.4915254237288136,59.0,29.0,0.0,0.0,0.0,0.2702702702702703,37.0,10.0,0,1.0,14.0,14.0,0,0,0,2,0,0.5161290322580645,62,32,3.0
b1a1f022-bc42-46ae-a4f8-33a1f2632db5,0.7272727272727273,11.0,8.0,1.0,3.0,3.0,0.4915254237288136,59.0,29.0,0.0,0.0,0.0,0.2702702702702703,37.0,10.0,0,1.0,14.0,14.0,0,0,0,2,0,0.5161290322580645,62,32,1.0,2.0,2.0,0.0,0.0,0.0,0.41379310344827586,58.0,24.0,0.0,0.0,0.0,0.2978723404255319,47.0,14.0,0,0.8888888888888888,9.0,8.0,0,0,0,0,0,0.4067796610169492,59,24,-3.0
7cfec46d-9d5d-40ca-9a16-a75cb7b7234b,0.7,10.0,7.0,0.0,2.0,0.0,0.45901639344262296,61.0,28.0,0.0,0.0,0.0,0.3333333333333333,45.0,15.0,0,0.75,8.0,6.0,0,0,0,3,0,0.4444444444444444,63,28,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.4230769230769231,52.0,22.0,0.0,0.0,0.0,0.3157894736842105,38.0,12.0,0,0.7272727272727273,11.0,8.0,0,0,0,0,0,0.4230769230769231,52,22,-3.0
e3b5eee9-0137-4c1d-8503-47e558efab50,0.6666666666666666,3.0,2.0,0.0,1.0,0.0,0.3333333333333333,66.0,22.0,0.0,0.0,0.0,0.2807017543859649,57.0,16.0,0,0.5714285714285714,7.0,4.0,0,0,0,1,0,0.3283582089552239,67,22,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,0.4,65.0,26.0,0.0,0.0,0.0,0.29411764705882354,51.0,15.0,0,0.8333333333333334,12.0,10.0,0,0,0,0,0,0.4090909090909091,66,27,3.0
034b7c78-0cbc-4c25-88af-9b2a4ec22285,0.5,18.0,9.0,0.0,0.0,0.0,0.3235294117647059,102.0,33.0,1.0,1.0,1.0,0.2597402597402597,77.0,20.0,0,0.625,8.0,5.0,0,0,0,1,0,0.3300970873786408,103,34,0.75,16.0,12.0,1.0,2.0,2.0,0.5,84.0,42.0,0.0,0.0,0.0,0.3333333333333333,57.0,19.0,0,1.0,13.0,13.0,0,0,0,1,0,0.5227272727272727,88,46,3.0
3a5633c9-7cc2-4faa-b5c9-5850aa6dab98,0.8571428571428571,7.0,6.0,1.0,5.0,5.0,0.21951219512195122,41.0,9.0,1.0,1.0,1.0,0.18421052631578946,38.0,7.0,0,1.0,2.0,2.0,1,0,0,4,1,0.38461538461538464,52,20,0.6875,16.0,11.0,0.5384615384615384,13.0,7.0,0.6341463414634146,41.0,26.0,1.0,2.0,2.0,0.4838709677419355,31.0,15.0,0,1.0,9.0,9.0,0,0,0,0,0,0.65,60,39,3.0
f6d68d49-1df4-4ba2-8d7b-7025b547f9c0,0.45454545454545453,11.0,5.0,0.75,4.0,3.0,0.19718309859154928,71.0,14.0,0.0,0.0,0.0,0.1746031746031746,63.0,11.0,0,1.0,1.0,1.0,1,0,0,5,1,0.22666666666666666,75,17,0.7857142857142857,14.0,11.0,1.0,2.0,2.0,0.46153846153846156,65.0,30.0,0.0,0.0,0.0,0.29545454545454547,44.0,13.0,0,0.8888888888888888,9.0,8.0,0,0,0,1,0,0.4852941176470588,68,33,3.0
cb7b9039-4857-462a-8dc7-2cf8111c6a6f,0.75,16.0,12.0,1.0,2.0,2.0,0.5,84.0,42.0,0.0,0.0,0.0,0.3333333333333333,57.0,19.0,0,1.0,13.0,13.0,0,0,0,1,0,0.5227272727272727,88,46,0.5,18.0,9.0,0.0,0.0,0.0,0.3235294117647059,102.0,33.0,1.0,1.0,1.0,0.2597402597402597,77.0,20.0,0,0.625,8.0,5.0,0,0,0,1,0,0.3300970873786408,103,34,-3.0
f05b1aec-411a-4ea5-b99c-b83e9c719b67,0.6875,16.0,11.0,0.5384615384615384,13.0,7.0,0.6341463414634146,41.0,26.0,1.0,2.0,2.0,0.4838709677419355,31.0,15.0,0,1.0,9.0,9.0,0,0,0,0,0,0.65,60,39,0.8571428571428571,7.0,6.0,1.0,5.0,5.0,0.21951219512195122,41.0,9.0,1.0,1.0,1.0,0.18421052631578946,38.0,7.0,0,1.0,2.0,2.0,1,0,0,4,1,0.38461538461538464,52,20,-3.0
ad72bb1e-cbe5-4ff5-a11f-0bc6b616e667,0.7857142857142857,14.0,11.0,1.0,2.0,2.0,0.46153846153846156,65.0,30.0,0.0,0.0,0.0,0.29545454545454547,44.0,13.0,0,0.8888888888888888,9.0,8.0,0,0,0,1,0,0.4852941176470588,68,33,0.45454545454545453,11.0,5.0,0.75,4.0,3.0,0.19718309859154928,71.0,14.0,0.0,0.0,0.0,0.1746031746031746,63.0,11.0,0,1.0,1.0,1.0,1,0,0,5,1,0.22666666666666666,75,17,-3.0
e067c81e-31ab-449e-8e19-71468086420c,1.0,1.0,1.0,0.0,0.0,0.0,0.5,6.0,3.0,0.8823529411764706,17.0,15.0,0.7727272727272727,22.0,17.0,1,0.0,0.0,0.0,0,0,0,0,0,0.782608695652174,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.5,2.0,1.0,0,0,0,0,0,0.3333333333333333,3,1,-7.0
4474efb5-2352-44bd-99cc-5eea42f62039,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.5,2.0,1.0,0,0,0,0,0,0.3333333333333333,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.5,6.0,3.0,0.8823529411764706,17.0,15.0,0.7727272727272727,22.0,17.0,1,0.0,0.0,0.0,0,0,0,0,0,0.782608695652174,23,18,7.0
b05c88ed-e497-4f83-b143-5c1c0ec1e66c,1.0,4.0,4.0,0.8333333333333334,6.0,5.0,0.39285714285714285,28.0,11.0,1.0,5.0,5.0,0.47058823529411764,34.0,16.0,0,1.0,1.0,1.0,0,0,0,0,0,0.6,45,27,0.0,0.0,0.0,0.5,2.0,1.0,0.2727272727272727,11.0,3.0,1.0,3.0,3.0,0.4375,16.0,7.0,0,0.0,0.0,0.0,2,0,1,2,1,0.55,20,11,-3.0
0446c1fc-4047-4f34-9a30-9ef56851bb4c,1.0,1.0,1.0,1.0,1.0,1.0,0.2608695652173913,23.0,6.0,1.0,1.0,1.0,0.22727272727272727,22.0,5.0,0,1.0,2.0,2.0,0,0,0,0,0,0.32,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,14.0,5.0,0.0,0.0,0.0,0.35714285714285715,14.0,5.0,0,0.0,0.0,0.0,0,0,0,1,0,0.35714285714285715,14,5,3.0
5c7ccb40-39b0-463d-8005-d2143bf83018,0.0,0.0,0.0,0.5,2.0,1.0,0.2727272727272727,11.0,3.0,1.0,3.0,3.0,0.4375,16.0,7.0,0,0.0,0.0,0.0,2,0,1,2,1,0.55,20,11,1.0,4.0,4.0,0.8333333333333334,6.0,5.0,0.39285714285714285,28.0,11.0,1.0,5.0,5.0,0.47058823529411764,34.0,16.0,0,1.0,1.0,1.0,0,0,0,0,0,0.6,45,27,3.0
0c5c3196-96db-4203-868a-cfafb06d39d4,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,14.0,5.0,0.0,0.0,0.0,0.35714285714285715,14.0,5.0,0,0.0,0.0,0.0,0,0,0,1,0,0.35714285714285715,14,5,1.0,1.0,1.0,1.0,1.0,1.0,0.2608695652173913,23.0,6.0,1.0,1.0,1.0,0.22727272727272727,22.0,5.0,0,1.0,2.0,2.0,0,0,0,0,0,0.32,25,8,-3.0
820f6093-7991-48af-bcef-ba209719a63a,1.0,6.0,6.0,0.8333333333333334,6.0,5.0,0.0,3.0,0.0,1.0,7.0,7.0,0.42857142857142855,7.0,3.0,0,1.0,3.0,3.0,2,1,0,7,3,0.7894736842105263,19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,4,0,-3.0
c07d68b0-a5e6-4ed8-85a5-0644491a4859,1.0,4.0,4.0,0.3333333333333333,3.0,1.0,0.125,8.0,1.0,0.8409090909090909,44.0,37.0,0.6862745098039216,51.0,35.0,0,0.0,0.0,0.0,5,0,0,4,3,0.7631578947368421,76,58,0.0,1.0,0.0,0.0,0.0,0.0,0.125,8.0,1.0,0.0,0.0,0.0,0.14285714285714285,7.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.125,8,1,-7.0
4c2830dd-3ddf-4a0e-ae87-3e2917b930ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,4,0,1.0,6.0,6.0,0.8333333333333334,6.0,5.0,0.0,3.0,0.0,1.0,7.0,7.0,0.42857142857142855,7.0,3.0,0,1.0,3.0,3.0,2,1,0,7,3,0.7894736842105263,19,15,3.0
74fdd456-3ba0-43ee-806c-4f412b634b44,0.0,1.0,0.0,0.0,0.0,0.0,0.125,8.0,1.0,0.0,0.0,0.0,0.14285714285714285,7.0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0.125,8,1,1.0,4.0,4.0,0.3333333333333333,3.0,1.0,0.125,8.0,1.0,0.8409090909090909,44.0,37.0,0.6862745098039216,51.0,35.0,0,0.0,0.0,0.0,5,0,0,4,3,0.7631578947368421,76,58,7.0
88c9109a-7e75-4d57-895a-129d66b3c9e7,1.0,1.0,1.0,0.0,0.0,0.0,0.5,6.0,3.0,0.8571428571428571,14.0,12.0,0.7058823529411765,17.0,12.0,0,1.0,2.0,2.0,1,0,1,0,0,0.6666666666666666,39,26,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,4.0,0.0,0.0,0.0,0.6,5.0,3.0,0,1.0,1.0,1.0,0,0,0,1,1,0.6666666666666666,6,4,-7.0
16e5ba36-7c1b-420e-9f89-e41c61adb7af,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,1.0,1.0,1.0,0,0,1,1,0,0.7058823529411765,17,12,1.0,2.0,2.0,0.0,0.0,0.0,0.8,5.0,4.0,0.6666666666666666,3.0,2.0,0.6666666666666666,6.0,4.0,0,0.0,0.0,0.0,4,0,0,3,3,0.75,12,9,3.0
0e783e44-fc1e-46ab-ac1a-45fe7393866e,1.0,2.0,2.0,0.0,0.0,0.0,0.8,5.0,4.0,0.6666666666666666,3.0,2.0,0.6666666666666666,6.0,4.0,0,0.0,0.0,0.0,4,0,0,3,3,0.75,12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,7.0,2.0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,1.0,1.0,1.0,0,0,1,1,0,0.7058823529411765,17,12,-3.0
9f6a379b-2c30-485a-9f04-a62e1ae20d2d,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,4.0,0.0,0.0,0.0,0.6,5.0,3.0,0,1.0,1.0,1.0,0,0,0,1,1,0.6666666666666666,6,4,1.0,1.0,1.0,0.0,0.0,0.0,0.5,6.0,3.0,0.8571428571428571,14.0,12.0,0.7058823529411765,17.0,12.0,0,1.0,2.0,2.0,1,0,1,0,0,0.6666666666666666,39,26,7.0
bb8bb905-f5ca-4238-a154-513854123d6c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.75,8.0,6.0,0.5454545454545454,11.0,6.0,0,0.0,0.0,0.0,3,0,1,3,1,0.7692307692307693,26,20,1.0,2.0,2.0,1.0,6.0,6.0,0.3333333333333333,3.0,1.0,0.8095238095238095,21.0,17.0,0.7857142857142857,28.0,22.0,1,0.0,0.0,0.0,2,0,0,0,0,0.8285714285714286,35,29,-7.0
21ae41d2-1ae1-4f60-bc2c-6bd98e6af412,1.0,2.0,2.0,1.0,6.0,6.0,0.3333333333333333,3.0,1.0,0.8095238095238095,21.0,17.0,0.7857142857142857,28.0,22.0,1,0.0,0.0,0.0,2,0,0,0,0,0.8285714285714286,35,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.75,8.0,6.0,0.5454545454545454,11.0,6.0,0,0.0,0.0,0.0,3,0,1,3,1,0.7692307692307693,26,20,7.0
15d32dcb-6135-4b34-ace3-1cba15654a0b,0.5333333333333333,30.0,16.0,0.8333333333333334,12.0,10.0,0.3559322033898305,59.0,21.0,0.0,0.0,0.0,0.3333333333333333,39.0,13.0,0,1.0,2.0,2.0,0,0,0,0,0,0.4666666666666667,75,35,1.0,9.0,9.0,0.75,8.0,6.0,0.379746835443038,79.0,30.0,0.0,0.0,0.0,0.33766233766233766,77.0,26.0,0,1.0,1.0,1.0,0,0,0,1,1,0.42045454545454547,88,37,3.0
aae98eb6-5c71-4ff9-b638-4b4b6c96eaed,0.75,12.0,9.0,0.6363636363636364,11.0,7.0,0.4782608695652174,23.0,11.0,0.0,0.0,0.0,0.35,20.0,7.0,0,1.0,2.0,2.0,0,0,0,2,0,0.5428571428571428,35,19,0.6923076923076923,13.0,9.0,0.5714285714285714,14.0,8.0,0.4888888888888889,45.0,22.0,0.875,16.0,14.0,0.5423728813559322,59.0,32.0,1,1.0,3.0,3.0,0,0,0,0,0,0.5866666666666667,75,44,7.0
a873232d-b5aa-49ad-8ef8-b7cf156484fc,1.0,9.0,9.0,0.75,8.0,6.0,0.379746835443038,79.0,30.0,0.0,0.0,0.0,0.33766233766233766,77.0,26.0,0,1.0,1.0,1.0,0,0,0,1,1,0.42045454545454547,88,37,0.5333333333333333,30.0,16.0,0.8333333333333334,12.0,10.0,0.3559322033898305,59.0,21.0,0.0,0.0,0.0,0.3333333333333333,39.0,13.0,0,1.0,2.0,2.0,0,0,0,0,0,0.4666666666666667,75,35,-3.0
62eede1a-52f5-4bbc-ad40-42d4695d0fff,0.6923076923076923,13.0,9.0,0.5714285714285714,14.0,8.0,0.4888888888888889,45.0,22.0,0.875,16.0,14.0,0.5423728813559322,59.0,32.0,1,1.0,3.0,3.0,0,0,0,0,0,0.5866666666666667,75,44,0.75,12.0,9.0,0.6363636363636364,11.0,7.0,0.4782608695652174,23.0,11.0,0.0,0.0,0.0,0.35,20.0,7.0,0,1.0,2.0,2.0,0,0,0,2,0,0.5428571428571428,35,19,-7.0
587330a8-9191-4544-b243-d9461cacd0d6,0.6666666666666666,9.0,6.0,0.6,5.0,3.0,0.5,16.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.8333333333333334,6.0,5.0,0,0,0,4,0,0.5454545454545454,22,12,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,46.0,24.0,0.6428571428571429,14.0,9.0,0.5423728813559322,59.0,32.0,1,1.0,1.0,1.0,0,0,0,0,0,0.5645161290322581,62,35,7.0
71594cb8-021f-421c-8ff8-fde9b37eb7a7,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,46.0,24.0,0.6428571428571429,14.0,9.0,0.5423728813559322,59.0,32.0,1,1.0,1.0,1.0,0,0,0,0,0,0.5645161290322581,62,35,0.6666666666666666,9.0,6.0,0.6,5.0,3.0,0.5,16.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.8333333333333334,6.0,5.0,0,0,0,4,0,0.5454545454545454,22,12,-7.0
e67e96fd-7662-469d-a24d-2b81280b6b79,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.2765957446808511,47.0,13.0,0.5714285714285714,7.0,4.0,0.20930232558139536,43.0,9.0,1,0.75,8.0,6.0,2,0,2,2,1,0.3090909090909091,55,17,0.75,4.0,3.0,0.0,1.0,0.0,0.3103448275862069,29.0,9.0,0.0,0.0,0.0,0.18181818181818182,22.0,4.0,0,0.5,4.0,2.0,0,0,0,1,1,0.3125,32,10,-7.0
13c543f7-5591-4dec-bc7e-212d1660aa7a,0.75,4.0,3.0,0.0,1.0,0.0,0.3103448275862069,29.0,9.0,0.0,0.0,0.0,0.18181818181818182,22.0,4.0,0,0.5,4.0,2.0,0,0,0,1,1,0.3125,32,10,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.2765957446808511,47.0,13.0,0.5714285714285714,7.0,4.0,0.20930232558139536,43.0,9.0,1,0.75,8.0,6.0,2,0,2,2,1,0.3090909090909091,55,17,7.0
ba24dfd5-b2d0-4d87-847d-cb55b134cfbc,1.0,2.0,2.0,0.0,0.0,0.0,0.18181818181818182,11.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.18181818181818182,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,7.0,4.0,1.0,2.0,2.0,0.625,8.0,5.0,0,1.0,1.0,1.0,1,0,1,3,2,0.5909090909090909,22,13,7.0
4adf9003-a983-4a4b-acec-285a394ad57a,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,7.0,4.0,1.0,2.0,2.0,0.625,8.0,5.0,0,1.0,1.0,1.0,1,0,1,3,2,0.5909090909090909,22,13,1.0,2.0,2.0,0.0,0.0,0.0,0.18181818181818182,11.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.18181818181818182,11,2,-7.0
