oid,date,offSubmissionScore,offSubmissionSuccessful,round,weight,weightClass,gender,class
a4d512e0-ac3d-49ca-8714-951661a8ed04,2008-12-27T05:00:00.000+0000,0.003874684312471917,0,3,205,LHW,M,LHW
6708c30a-6129-4755-a357-4018bf716b8c,2008-12-27T05:00:00.000+0000,0.033134062759733816,0,1,205,LHW,M,LHW
0b1f940b-7bf8-4c0a-9d4a-3ffa41b9660e,2008-12-27T05:00:00.000+0000,0.0070867399897734966,0,1,205,LHW,M,LHW
04fb9e88-f697-46bc-a9d6-1189dfa8c1ea,2008-12-27T05:00:00.000+0000,0.005926409305178537,0,2,205,LHW,M,LHW
61cebd9e-02cb-4812-9cf4-b8fae65fb1fa,2008-12-27T05:00:00.000+0000,0.0384500973260875,0,3,205,LHW,M,LHW
fc6f5504-15a7-4a82-be9d-ab95440b613c,2008-12-27T05:00:00.000+0000,0.008759533931309056,0,2,265,HW,M,HW
da729522-7214-44a6-b2b2-49a61fac6b6d,2008-12-27T05:00:00.000+0000,0.005323075735307424,0,1,265,HW,M,HW
1440c994-316c-458d-8826-8288a69151a0,2008-12-27T05:00:00.000+0000,0.03917450637936296,0,1,265,HW,M,HW
bb3bec83-8f51-4f1f-95f2-08512cbaf9f4,2008-12-27T05:00:00.000+0000,0.09481480424137882,0,2,265,HW,M,HW
216b9af3-5759-4c35-a594-38ab09d2b02f,2008-07-05T04:00:00.000+0000,0.011557534767971918,0,1,205,LHW,M,LHW
d906192b-267f-4a8d-bfd6-95ab955504ee,2008-07-05T04:00:00.000+0000,0.004580416909506251,0,2,205,LHW,M,LHW
ff43537f-8b1e-45ad-a68d-4c8f56aa6332,2008-07-05T04:00:00.000+0000,0.010081671008439094,0,3,205,LHW,M,LHW
cf5cdd06-80b6-48c2-929c-22a43674f281,2008-07-05T04:00:00.000+0000,0.020596854412322632,0,4,205,LHW,M,LHW
d79995de-3edc-4a78-9709-da6c8d8c96de,2008-07-05T04:00:00.000+0000,0.00916486588224125,0,5,205,LHW,M,LHW
b86dd292-a945-441e-b964-4a3bdcf0a3f3,2008-07-05T04:00:00.000+0000,0.035359344864981865,0,5,205,LHW,M,LHW
ea33b54d-0fd8-432e-ad2a-8de426fe0123,2008-07-05T04:00:00.000+0000,0.033054205209885994,0,3,205,LHW,M,LHW
4651a25b-f12d-48a0-a34e-0316656f93a6,2008-07-05T04:00:00.000+0000,0.8582707286460943,0,4,205,LHW,M,LHW
64d653cc-5e14-4145-907e-2636c6af3497,2008-07-05T04:00:00.000+0000,0.01659333821565476,0,1,205,LHW,M,LHW
416a5a93-0dbf-4c68-9c5c-3d76da71f1e1,2008-07-05T04:00:00.000+0000,0.9830590232071192,0,2,205,LHW,M,LHW
40033207-6d21-4dc8-84be-510404c69ed0,2009-12-05T05:00:00.000+0000,0.030945660785994256,0,1,265,HW,M,HW
01422c23-e92d-4f13-914d-39f8a5c4dfef,2009-12-05T05:00:00.000+0000,0.17963270449121493,0,1,265,HW,M,HW
6390026e-0e9e-4b49-8158-38b906ec5382,2009-12-05T05:00:00.000+0000,0.05007303351772222,0,1,205,LHW,M,LHW
a64dc515-2568-4387-a352-89697b4af231,2009-12-05T05:00:00.000+0000,0.003948996458017747,0,1,205,LHW,M,LHW
6d4517f9-2adb-45b0-96ce-b192856d253c,2009-09-16T04:00:00.000+0000,0.006317628208626567,0,1,155,LW,M,LW
3a8e33c2-29f4-416d-b72c-26898b824aa8,2009-09-16T04:00:00.000+0000,0.0070945184002444706,0,2,155,LW,M,LW
163cebfb-1d6d-409a-93af-c146bdf14705,2009-09-16T04:00:00.000+0000,0.9237167148924426,0,1,155,LW,M,LW
dab8a1ae-ecf3-43de-9cf5-6a63c3798a76,2009-09-16T04:00:00.000+0000,0.9228372061321332,1,2,155,LW,M,LW
b82a2767-b4b7-431d-ac11-ad5e19111c8e,2009-07-11T04:00:00.000+0000,0.008736286655040856,0,3,185,MW,M,MW
5a09dc0f-18d3-4d74-bb23-453f7f4732c1,2009-07-11T04:00:00.000+0000,0.011389238002089805,0,1,185,MW,M,MW
6ba78f53-860d-4b5d-9ed6-dc4a22df2f01,2009-07-11T04:00:00.000+0000,0.004146257893361126,0,2,185,MW,M,MW
d41d8cf8-59db-4d7f-bbd4-4297f41c9d5d,2009-07-11T04:00:00.000+0000,0.02221754051644784,0,1,185,MW,M,MW
b7d68004-eea8-4ae0-bf45-2de270470f43,2009-07-11T04:00:00.000+0000,0.026943161703533246,0,2,185,MW,M,MW
2d9cfeb1-2340-472f-b3ac-7ecdab9f3852,2009-07-11T04:00:00.000+0000,0.021527072711595784,0,3,185,MW,M,MW
c27e85b0-419f-4fda-a252-61199462d79b,2009-07-11T04:00:00.000+0000,0.004918090238358559,0,2,265,HW,M,HW
8e4f8ca6-9cc0-453b-9929-4e6f7f5988eb,2009-07-11T04:00:00.000+0000,0.004890169207866104,0,1,265,HW,M,HW
028d94c0-3183-4a39-a624-41feba4b4498,2009-07-11T04:00:00.000+0000,0.04716229002068235,0,2,265,HW,M,HW
94413660-5ad7-46c9-93fa-d374415c6e0f,2009-07-11T04:00:00.000+0000,0.03096793779193112,0,1,265,HW,M,HW
750954a8-480f-48ac-8334-2ec8bdb5e77b,2009-07-11T04:00:00.000+0000,0.02616408797605116,0,1,185,MW,M,MW
71cfa088-6c72-49e2-95f7-030008c8a1ca,2009-07-11T04:00:00.000+0000,0.01597882520060467,0,2,185,MW,M,MW
ee555dbe-fce2-42ce-b6d5-67a66f061512,2009-07-11T04:00:00.000+0000,0.020843567122114205,0,1,185,MW,M,MW
76001898-f6f5-400a-b73a-da129d0c3e54,2009-07-11T04:00:00.000+0000,0.02932743851991536,0,2,185,MW,M,MW
602be92e-8049-476f-b9f6-524a34544a4b,2009-07-11T04:00:00.000+0000,0.4722215668874673,0,2,170,WW,M,WW
fc39a329-e2b9-41d2-8cc1-bada32b0feb2,2009-07-11T04:00:00.000+0000,0.04624284648805901,0,3,170,WW,M,WW
cff04ff4-d51d-43df-af40-df33164355c8,2009-07-11T04:00:00.000+0000,0.7563518757400775,0,1,170,WW,M,WW
19d7db4b-a7f6-4825-8d6e-33b6a436e52f,2009-07-11T04:00:00.000+0000,0.007263395958961877,0,1,170,WW,M,WW
77b6839e-a899-4e52-9c85-86ec05946b1f,2009-07-11T04:00:00.000+0000,0.013429310773103586,0,2,170,WW,M,WW
52ac77b0-e844-4380-b4e1-5b88989bdb7b,2009-07-11T04:00:00.000+0000,0.323458973843805,0,3,170,WW,M,WW
a949aca4-9837-425f-908d-4d9ea53e2a00,2009-07-11T04:00:00.000+0000,0.008292902153876788,0,1,170,WW,M,WW
dbf5a532-a46e-4ec2-9ce8-361ffe6ba1a1,2009-07-11T04:00:00.000+0000,0.003586157641669664,0,2,170,WW,M,WW
b154883d-c047-46c5-b626-eabc8bf5271e,2009-07-11T04:00:00.000+0000,0.004734294149409633,0,3,170,WW,M,WW
03051c43-a7f1-4546-9a8d-63f116fe61fb,2009-07-11T04:00:00.000+0000,0.010687854254727637,0,4,170,WW,M,WW
23d083d9-3457-4b2b-a5c6-f21c48a278cc,2009-07-11T04:00:00.000+0000,0.005782778740422454,0,5,170,WW,M,WW
7c5775ce-f876-49dc-9c2f-2f28586b2e8f,2009-07-11T04:00:00.000+0000,0.035425094135585505,0,1,170,WW,M,WW
80d6b2b4-7164-4a5a-935e-9eeb455897c6,2009-07-11T04:00:00.000+0000,0.05939412245528656,0,3,170,WW,M,WW
d2dbee17-32d9-47ce-a119-83c3beb8c83a,2009-07-11T04:00:00.000+0000,0.8696666720868103,0,4,170,WW,M,WW
9d95c5ae-98f8-43a0-b472-65a2ab63a00d,2009-07-11T04:00:00.000+0000,0.02077571619797657,0,2,170,WW,M,WW
f073cefb-f400-4670-afb4-fb5c43dbde81,2009-07-11T04:00:00.000+0000,0.039396863078588654,0,5,170,WW,M,WW
56ca75a9-ee80-423d-bf86-900b55b2115a,2009-06-20T04:00:00.000+0000,0.0077150967102103014,0,1,155,LW,M,LW
9f342818-11d3-4714-9b9c-588628ff9c6f,2009-06-20T04:00:00.000+0000,0.002555368975515967,0,2,155,LW,M,LW
97a89cf9-74ea-47ff-91c9-e28981a2fbbd,2009-06-20T04:00:00.000+0000,0.02249229471357913,0,3,155,LW,M,LW
528d78cd-6eb3-4a6c-a57d-d19462660804,2009-06-20T04:00:00.000+0000,0.03531076484141733,0,1,155,LW,M,LW
bb9a96eb-2055-4c2c-af92-03b9d3335804,2009-06-20T04:00:00.000+0000,0.7811468515420921,0,2,155,LW,M,LW
a128c8b7-2f1b-46fe-af0e-1458bbbede9a,2009-06-20T04:00:00.000+0000,0.8542522460639028,0,3,155,LW,M,LW
59716165-4bbe-4d9f-919c-bd298390f834,2009-04-01T04:00:00.000+0000,0.1841629196427948,0,2,170,WW,M,WW
9458bae1-ade9-4dd1-ba48-4dac4ad02ea5,2009-04-01T04:00:00.000+0000,0.6744316954730043,0,3,170,WW,M,WW
2a6d3a96-8ae4-4f56-bbf0-1dde50ab3fc0,2009-04-01T04:00:00.000+0000,0.02974216585534972,0,1,170,WW,M,WW
7cebd0ed-efa3-4460-8a4b-244cf43984f7,2009-04-01T04:00:00.000+0000,0.8577198003090225,0,1,170,WW,M,WW
a0e725b0-a972-4bf9-9f25-dc57d36286fc,2009-04-01T04:00:00.000+0000,0.01374316751766975,0,3,170,WW,M,WW
ee12e057-d3fd-4fc4-97bb-d333fe2d9505,2009-04-01T04:00:00.000+0000,0.20414424976427886,0,2,170,WW,M,WW
4cc28d12-f2d4-4eb1-9d6e-17c84cc0c32f,2009-02-07T05:00:00.000+0000,0.003869893601061221,0,1,155,LW,M,LW
46649d88-171e-4d02-a3a5-44063be28841,2009-02-07T05:00:00.000+0000,0.004061864222199113,0,2,155,LW,M,LW
257f6014-4f1d-4499-90f1-4eea9e9cf671,2009-02-07T05:00:00.000+0000,0.9171308212437621,0,1,155,LW,M,LW
ffcc1861-d6ea-4100-90e1-08513d9f908b,2009-02-07T05:00:00.000+0000,0.8756220898037428,1,2,155,LW,M,LW
76c6b86f-48ea-40b2-a248-57110a870bb9,2009-01-31T05:00:00.000+0000,0.0025735936234228076,0,1,170,WW,M,WW
6e668b41-b247-4cf9-8fc1-3a40d6efd855,2009-01-31T05:00:00.000+0000,0.0008844317916471145,0,2,170,WW,M,WW
3fd3bfc3-8063-4422-8a6f-79d4f9e38a8d,2009-01-31T05:00:00.000+0000,0.0014863357929896992,0,3,170,WW,M,WW
c8bd95a5-b9d7-4a43-846d-1b99110696cc,2009-01-31T05:00:00.000+0000,0.0011744787486599115,0,4,170,WW,M,WW
b4db40d7-7af0-49c2-8398-ea0f5bc4294b,2009-01-31T05:00:00.000+0000,0.01078298335150915,0,4,170,WW,M,WW
62349d46-2bc0-4e62-ac9b-3102775ec35d,2009-01-31T05:00:00.000+0000,0.008331474214301691,0,2,170,WW,M,WW
1c4b39bf-0879-4986-94c2-ee660061ef86,2009-01-31T05:00:00.000+0000,0.009594651240350643,0,3,170,WW,M,WW
912fcde8-896d-4239-a732-98296f17043c,2009-01-31T05:00:00.000+0000,0.0039632625209150025,0,1,170,WW,M,WW
ecdefae1-de5f-47e9-9e09-94496206a0d1,2009-01-31T05:00:00.000+0000,0.0036630472251212,0,1,205,LHW,M,LHW
4db15dbe-37d1-4586-a02d-9c784fc11b9c,2009-01-31T05:00:00.000+0000,0.04483106077241431,0,1,205,LHW,M,LHW
c459400d-6642-43cb-aca0-efe82c401b52,2009-01-31T05:00:00.000+0000,0.003582780831218202,0,2,205,LHW,M,LHW
dd870517-cc44-4b7e-8c46-7c5ab6cf111b,2009-01-31T05:00:00.000+0000,0.003923185139751044,0,1,205,LHW,M,LHW
1578662b-3bfd-4333-805f-14201eb60e7b,2009-01-31T05:00:00.000+0000,0.004838497789862604,0,3,205,LHW,M,LHW
637c9987-58ae-4105-be4a-0ecc94673568,2009-01-31T05:00:00.000+0000,0.06231071044984333,0,1,205,LHW,M,LHW
c24dbace-670d-4598-915b-5b222b9a3234,2009-01-31T05:00:00.000+0000,0.013535159328417472,0,2,205,LHW,M,LHW
c687fe09-742d-41e1-aeae-19e23b67f5cd,2009-01-31T05:00:00.000+0000,0.01031732247495558,0,3,205,LHW,M,LHW
0defbdd1-5064-48b2-8886-240f69a44cc5,2009-09-19T04:00:00.000+0000,0.005316359356509164,0,1,0,CW,M,CW
2f938889-c515-4017-9d8d-90e288fa84a3,2009-09-19T04:00:00.000+0000,0.010417756817902891,0,1,0,CW,M,CW
9dd36706-77f8-4681-9d10-acd5b79f8cdf,2009-09-19T04:00:00.000+0000,0.003922647747720526,0,2,265,HW,M,HW
ccc38d15-ed80-4550-b6d4-c2201ff38c19,2009-09-19T04:00:00.000+0000,0.0039981104751181246,0,3,265,HW,M,HW
e5a2d188-095d-493c-88fd-88958f613073,2009-09-19T04:00:00.000+0000,0.006410933738862288,0,1,265,HW,M,HW
4e1afd03-8e34-4436-a6f2-8f8e507fcee4,2009-09-19T04:00:00.000+0000,0.01261519687568602,0,3,265,HW,M,HW
253982b3-d97e-4286-8ec2-9b839f7f4662,2009-09-19T04:00:00.000+0000,0.017771134026602138,0,1,265,HW,M,HW
0d99bcd5-cec9-4362-b36c-0a4d68351ea3,2009-09-19T04:00:00.000+0000,0.022031460914305932,0,2,265,HW,M,HW
5cbb62b3-34b8-444c-bb03-e66cd0552fe2,2009-10-24T04:00:00.000+0000,0.008612425646861545,0,1,155,LW,M,LW
9a8c7d1d-ef92-4b69-841b-00c32dc408ce,2009-10-24T04:00:00.000+0000,0.019098297798492283,0,2,155,LW,M,LW
28c23f8c-037b-4b9c-a5ab-f8670832f9c7,2009-10-24T04:00:00.000+0000,0.012081397118611758,0,3,155,LW,M,LW
2ccfad91-dd90-46be-bc89-5ac89cc8d42e,2009-10-24T04:00:00.000+0000,0.926917709471438,0,1,155,LW,M,LW
dfe84fa2-a964-499c-a1a9-ec33af9f7f75,2009-10-24T04:00:00.000+0000,0.9689352371125428,0,2,155,LW,M,LW
0dd4ddb7-0762-4586-94fd-4de04b572874,2009-10-24T04:00:00.000+0000,0.10224402019149677,0,3,155,LW,M,LW
34687ced-733b-4b1a-8148-ad3b5f9c1cf3,2009-10-24T04:00:00.000+0000,0.005905161777295676,0,2,265,HW,M,HW
2ca28645-85d3-49de-bced-61b45619ffab,2009-10-24T04:00:00.000+0000,0.005502668852486231,0,1,265,HW,M,HW
7317ac2a-5d02-4024-892d-9f6132ef1ca0,2009-10-24T04:00:00.000+0000,0.03339082445199235,0,2,265,HW,M,HW
cd57fc5b-b199-44a8-b384-34f5a9005358,2009-10-24T04:00:00.000+0000,0.07372243694390468,0,1,265,HW,M,HW
163753e0-d865-481f-ad4f-e7fe589c2449,2009-10-24T04:00:00.000+0000,0.01119054521454048,0,2,205,LHW,M,LHW
a9423880-6710-42f6-afb6-dbe4b78568b2,2009-10-24T04:00:00.000+0000,0.013563694869495869,0,5,205,LHW,M,LHW
085bdc66-db99-46c4-b769-dd0b219cb1a1,2009-10-24T04:00:00.000+0000,0.009412580346731295,0,3,205,LHW,M,LHW
d32fdecf-b5a3-494d-8905-c07486ee2255,2009-10-24T04:00:00.000+0000,0.007166281241310281,0,1,205,LHW,M,LHW
a0950dc6-ad1b-4258-932c-b4a24d8ff781,2009-10-24T04:00:00.000+0000,0.024739653736397797,0,4,205,LHW,M,LHW
08dbd6d3-d8c5-4404-b05f-795e4ad4e117,2009-10-24T04:00:00.000+0000,0.005082309081690899,0,1,205,LHW,M,LHW
0ab24507-e7ab-4909-a41e-f06b951246c7,2009-10-24T04:00:00.000+0000,0.004822006694970858,0,2,205,LHW,M,LHW
5cd1fd80-b6fd-4657-8c89-2dab59442b4b,2009-10-24T04:00:00.000+0000,0.0067965761100169395,0,5,205,LHW,M,LHW
c2e46991-4ef5-4f55-88f5-1ba2ad041dd6,2009-10-24T04:00:00.000+0000,0.00606774654304948,0,3,205,LHW,M,LHW
b616e3df-2924-4932-900f-444732e1cca8,2009-10-24T04:00:00.000+0000,0.0055844772117290345,0,4,205,LHW,M,LHW
4e972fa8-bd7c-4e80-b7a1-b09bcfd32be5,2009-12-12T05:00:00.000+0000,0.0116981049198981,0,2,155,LW,M,LW
82e4dedf-d14d-48b9-a690-1966e0c14822,2009-12-12T05:00:00.000+0000,0.00838805583727322,0,3,155,LW,M,LW
2acdcbc7-36fa-4adf-bea4-9f61e8474bc6,2009-12-12T05:00:00.000+0000,0.008228237135599687,0,4,155,LW,M,LW
1ab9f299-e020-467f-a928-ddcbf9be7974,2009-12-12T05:00:00.000+0000,0.0061490440835688725,0,5,155,LW,M,LW
f73575db-ff56-4217-a929-ec4dc7794586,2009-12-12T05:00:00.000+0000,0.008582766167106199,0,1,155,LW,M,LW
03ec7c58-1b8f-439a-8907-fcdbbdd9385b,2009-12-12T05:00:00.000+0000,0.011244870028037531,0,2,155,LW,M,LW
63d83f25-ae92-465f-91c9-68f90bc56398,2009-12-12T05:00:00.000+0000,0.006339110715940621,0,3,155,LW,M,LW
e2adc893-401c-4fcc-a9ab-613a36da3d25,2009-12-12T05:00:00.000+0000,0.011956159302575584,0,4,155,LW,M,LW
3965431a-168f-417a-b7f4-6226aecefd3a,2009-12-12T05:00:00.000+0000,0.017623387760346904,0,1,155,LW,M,LW
277d5741-2b40-423d-9995-bac078f63c46,2009-12-12T05:00:00.000+0000,0.004144048782383364,0,5,155,LW,M,LW
c1c3dcaf-2e83-476b-b204-8faec16d7552,2009-12-12T05:00:00.000+0000,0.00597025728045195,0,1,265,HW,M,HW
d3494ead-c9ac-4cc0-ae39-505e0b0fbe3b,2009-12-12T05:00:00.000+0000,0.9947412308388922,1,1,265,HW,M,HW
8e888083-4207-42d7-80d2-68257c4a9ae5,2009-12-12T05:00:00.000+0000,0.015777263647115673,0,1,155,LW,M,LW
9e4b38a9-1b02-42b6-b016-05a2ca956d94,2009-12-12T05:00:00.000+0000,0.008250902796453262,0,2,155,LW,M,LW
0feff6ef-24f5-4bb0-b3ed-34bb35a0c0f2,2009-12-12T05:00:00.000+0000,0.047953343691484664,0,1,155,LW,M,LW
957c08b9-0d09-45b6-a988-4242b402afb2,2009-12-12T05:00:00.000+0000,0.9915912793359458,1,2,155,LW,M,LW
63b5750f-d818-4fb7-8e84-18330173dcb8,2009-12-12T05:00:00.000+0000,0.002607965144880841,0,1,170,WW,M,WW
d45c9571-0f80-44cf-bb68-7d4ca72356c2,2009-12-12T05:00:00.000+0000,0.010734667880807349,0,2,170,WW,M,WW
aa57a1a8-444e-4814-bd01-44c77ba2dd3a,2009-12-12T05:00:00.000+0000,0.012772978923048043,0,3,170,WW,M,WW
0c8bb6b3-dbaa-4f0b-9010-de4e5fc2cb2d,2009-12-12T05:00:00.000+0000,0.007994937358458219,0,3,170,WW,M,WW
88a236a9-39a7-4b36-9338-bc3a729bdaee,2009-12-12T05:00:00.000+0000,0.020811526735030856,0,1,170,WW,M,WW
97b75f61-9ae7-43e5-9004-fa6305a12e3b,2009-12-12T05:00:00.000+0000,0.03380037929003419,0,2,170,WW,M,WW
d26cd099-4a26-4f6a-b3c5-c44aad8e95da,2009-06-13T04:00:00.000+0000,0.002619905996664845,0,1,0,CW,M,CW
a1329edc-d25e-4f0e-b193-3ecce4c02efc,2009-06-13T04:00:00.000+0000,0.00563073965860489,0,2,0,CW,M,CW
06cea78f-aa61-4dd1-9c73-7ec7158ac14c,2009-06-13T04:00:00.000+0000,0.006215009733024367,0,3,0,CW,M,CW
e853bf60-2909-49d7-ac60-afc28c8a6442,2009-06-13T04:00:00.000+0000,0.009761841395184184,0,2,0,CW,M,CW
68e65111-676a-4d81-b342-f601d7f8e6b2,2009-06-13T04:00:00.000+0000,0.012509283975210813,0,3,0,CW,M,CW
d94c2c6a-cf11-4421-9d66-b7edc89ab07e,2009-06-13T04:00:00.000+0000,0.013241630608774223,0,1,0,CW,M,CW
a7ed9c0b-0163-40e7-afdb-edd3ab1f7e0d,2009-06-13T04:00:00.000+0000,0.0014469165369443565,0,2,265,HW,M,HW
cd5f757a-61c5-459a-abd9-6a6a6ce1e733,2009-06-13T04:00:00.000+0000,0.0014200992574550939,0,1,265,HW,M,HW
5200ca52-9cf7-42b3-aa6c-778236576ed8,2009-06-13T04:00:00.000+0000,0.002648262467498313,0,3,265,HW,M,HW
8cb23f85-3964-487e-9da9-9c9075e6644b,2009-06-13T04:00:00.000+0000,0.015011690592207697,0,3,265,HW,M,HW
902cab7b-adda-4156-93a0-2069aa7771a3,2009-06-13T04:00:00.000+0000,0.9874640734529097,0,1,265,HW,M,HW
14ca5573-de9a-4370-b418-ee15b7155d83,2009-06-13T04:00:00.000+0000,0.011886126680596038,0,2,265,HW,M,HW
02986f4e-a719-4010-836b-68fce823824f,2009-05-23T04:00:00.000+0000,0.004355977991104857,0,1,205,LHW,M,LHW
a092ce1e-5416-4723-9f54-2648a194ab50,2009-05-23T04:00:00.000+0000,0.004654252221467202,0,2,205,LHW,M,LHW
34820213-bb2c-41ab-8fdd-a0e5e06fa789,2009-05-23T04:00:00.000+0000,0.02642739555850154,0,1,205,LHW,M,LHW
77270b6c-ee44-4eae-85f2-063f04505650,2009-05-23T04:00:00.000+0000,0.023581637106708325,0,2,205,LHW,M,LHW
e5ef1476-579a-480b-aab1-f323a33e9d3a,2009-05-23T04:00:00.000+0000,0.006844529531688123,0,3,170,WW,M,WW
4c34878a-9673-40c6-8004-6d435a3c2692,2009-05-23T04:00:00.000+0000,0.0054313462872633824,0,1,170,WW,M,WW
3d4a0e2a-453d-40ab-837c-7901ac914a24,2009-05-23T04:00:00.000+0000,0.002864415387666437,0,2,170,WW,M,WW
41da4af1-5781-4f06-b01a-f40ea1d82da0,2009-05-23T04:00:00.000+0000,0.04579022132114552,0,1,170,WW,M,WW
8aca19b3-3577-42f6-9444-6cbb9e25de4b,2009-05-23T04:00:00.000+0000,0.017894481069613232,0,2,170,WW,M,WW
324b21aa-e19a-429a-98a7-81e0be450b4a,2009-05-23T04:00:00.000+0000,0.006384508152057443,0,3,170,WW,M,WW
8dd48658-f7b8-45dc-abe7-ed4a2a0138b9,2009-04-18T04:00:00.000+0000,0.01106952684651042,0,2,185,MW,M,MW
29e84cc7-9379-4531-8440-d77eb4c485bd,2009-04-18T04:00:00.000+0000,0.005751128201016342,0,1,185,MW,M,MW
75ed7f61-6753-4460-86f0-1635b02332fa,2009-04-18T04:00:00.000+0000,0.0046344560595751065,0,3,185,MW,M,MW
a4816bac-0651-4280-bb14-e65c9fee61d8,2009-04-18T04:00:00.000+0000,0.0044469870462086145,0,4,185,MW,M,MW
9dcba99c-d2b8-436c-a04d-3550260afe19,2009-04-18T04:00:00.000+0000,0.00717230824137277,0,5,185,MW,M,MW
db53ff4c-6b36-4b12-8e30-6287f1a86146,2009-04-18T04:00:00.000+0000,0.008084838477830947,0,2,185,MW,M,MW
b9a909c6-6c72-4085-916c-7363a9423f48,2009-04-18T04:00:00.000+0000,0.00989691880013257,0,4,185,MW,M,MW
ce566309-cc53-4ccb-88f6-d02d842ca755,2009-04-18T04:00:00.000+0000,0.013310623377801298,0,3,185,MW,M,MW
075dbcb8-776f-4f29-9f85-b39c26b419f3,2009-04-18T04:00:00.000+0000,0.015809701693310498,0,5,185,MW,M,MW
14e9e6c2-915f-41b3-af32-702f0a77f265,2009-04-18T04:00:00.000+0000,0.02218961922213343,0,1,185,MW,M,MW
d88d183a-7a9b-4f13-af7e-b35444b8a181,2009-04-18T04:00:00.000+0000,0.8680096495301772,0,1,155,LW,M,LW
6146a21a-4c6b-423b-844c-f938910790d6,2009-04-18T04:00:00.000+0000,0.8007523376825323,0,2,155,LW,M,LW
c941fc15-fe3c-4bbc-8646-52d6a642839a,2009-04-18T04:00:00.000+0000,0.02274697462550179,0,3,155,LW,M,LW
7cdb3d09-46be-42b8-bfe8-fbdaf17b6b75,2009-04-18T04:00:00.000+0000,0.04654767292913349,0,1,155,LW,M,LW
1bbd4616-2e8b-4129-9293-30653f6820e5,2009-04-18T04:00:00.000+0000,0.04010417047335334,0,2,155,LW,M,LW
5933e82a-b8d7-448e-a769-ef5c44434b1b,2009-04-18T04:00:00.000+0000,0.00276315278423152,0,3,155,LW,M,LW
2b6f8723-3e6e-4ef6-9d90-00259f9a2bab,2009-01-17T05:00:00.000+0000,0.004470052154961296,0,1,205,LHW,M,LHW
04d6f32b-0bcf-4207-b9cb-c79072dede23,2009-01-17T05:00:00.000+0000,0.007857780766459547,0,2,205,LHW,M,LHW
cba770b2-24ca-43ef-9558-43696abe98c8,2009-01-17T05:00:00.000+0000,0.013784381765567023,0,3,205,LHW,M,LHW
bac598c4-f001-4f3f-bece-0ce88a4543b2,2009-01-17T05:00:00.000+0000,0.0074257795328724644,0,3,205,LHW,M,LHW
9eb3cba7-0af3-42ab-b11f-072e9e3ef6e2,2009-01-17T05:00:00.000+0000,0.04433139840508798,0,1,205,LHW,M,LHW
95619eea-4fe0-4730-9343-44ddf1c3d76a,2009-01-17T05:00:00.000+0000,0.06862805602693013,0,2,205,LHW,M,LHW
834adf09-d9e2-4f14-9d08-da3547f5a177,2009-08-08T04:00:00.000+0000,0.0034191690946763927,0,2,155,LW,M,LW
9d35a8ff-9474-4a04-9a02-3328e85bf9e7,2009-08-08T04:00:00.000+0000,0.003330762711086129,0,3,155,LW,M,LW
c867e695-5c46-4668-b21b-59777461dfa1,2009-08-08T04:00:00.000+0000,0.0024592192980631244,0,4,155,LW,M,LW
2b60eccb-2447-4c9c-adc2-d971433c07e8,2009-08-08T04:00:00.000+0000,0.003803101185651568,0,1,155,LW,M,LW
a0c70ee7-5e68-4bcc-809b-38855f74825f,2009-08-08T04:00:00.000+0000,0.002642373394675216,0,1,155,LW,M,LW
5d3b5f3b-d49d-442c-ab43-cacc23ea1c76,2009-08-08T04:00:00.000+0000,0.003229488075220907,0,2,155,LW,M,LW
62635412-d156-422c-af68-a016dd95de12,2009-08-08T04:00:00.000+0000,0.9255568902516872,1,4,155,LW,M,LW
209d5b93-bf1f-4269-b548-b41b4aaac353,2009-08-08T04:00:00.000+0000,0.00266698902308893,0,3,155,LW,M,LW
890f1e18-a3b6-4944-881b-cb4cb199d9c8,2009-08-08T04:00:00.000+0000,0.017842132663064114,0,1,205,LHW,M,LHW
bc9b1df2-784e-4e9c-bf24-b956992ffbb3,2009-08-08T04:00:00.000+0000,0.031385583960245364,0,1,205,LHW,M,LHW
c6ec7a58-7d8f-40bc-a298-d1e44c1874cc,2010-12-04T05:00:00.000+0000,0.0035495937869513827,0,1,205,LHW,M,LHW
4544ac1a-7fd3-4e44-a48f-823c9d412397,2010-12-04T05:00:00.000+0000,0.005792044432327909,0,2,205,LHW,M,LHW
ee990494-1f04-4dfc-8679-92049dff1f3a,2010-12-04T05:00:00.000+0000,0.0006133850143577671,0,3,205,LHW,M,LHW
01826d84-7b32-4df6-a8c4-8aa044dfad8d,2010-12-04T05:00:00.000+0000,0.9438103430258804,0,1,205,LHW,M,LHW
5752a58d-e405-42ad-821e-be54982aedaa,2010-12-04T05:00:00.000+0000,0.013623189551218658,0,3,205,LHW,M,LHW
bd0a9f2a-80c6-4819-ae52-bd423711f8ed,2010-12-04T05:00:00.000+0000,0.027220680661448973,0,2,205,LHW,M,LHW
bacb9aaa-140a-45ff-8406-3780a61c2896,2010-12-04T05:00:00.000+0000,0.03149981465791208,0,1,155,LW,M,LW
75755670-245c-4f20-a64a-496b913ce59a,2010-12-04T05:00:00.000+0000,0.0017996105757580325,0,2,155,LW,M,LW
1a3136b6-df05-4876-a1a9-97d632ae6a1a,2010-12-04T05:00:00.000+0000,0.0013288933556412873,0,3,155,LW,M,LW
0a085cda-26de-4243-8c90-df0db9ded13d,2010-12-04T05:00:00.000+0000,0.033089217416203937,0,2,155,LW,M,LW
